SalesPrice;LotArea;OverallQual;ExterQual;BsmtQual;BsmtTotal;Heating;HeatingQual;CentralAir;FirstFloor;SecondFloor;Bedroom;Kitchen;KitchenQual;TotalRooms;Fireplace;FireplaceQual;GarageCars;GarageArea;GarageQual;WoodDeck;OpenPorch;EnclosedPorch;PoolArea;PoolQua
148000;3675;6;3;4;547;1;5;1;1072;0;2;1;3;5;0;0;2;525;3;0;28;0;0;0
82000;6040;4;3;0;0;1;3;0;1152;0;2;2;2;6;0;0;0;0;0;0;0;0;0;0
82000;6012;4;3;0;0;1;3;0;1152;0;2;2;3;6;0;0;0;0;0;0;0;0;0;0
118000;12108;4;3;3;1440;1;3;0;1440;0;4;2;2;8;0;0;0;0;0;0;0;0;0;0
82500;6845;4;3;0;0;1;3;0;1152;0;2;2;3;6;0;0;0;0;0;0;0;0;0;0
91900;6931;4;3;3;784;1;3;0;784;0;2;1;3;4;0;0;0;0;0;112;0;0;0;0
120000;12180;5;3;3;585;1;4;1;585;468;2;1;5;5;0;0;0;0;0;42;0;0;0;0
96000;8050;5;3;0;0;1;4;1;929;208;4;1;3;8;0;0;0;0;0;0;0;0;0;0
99000;9520;4;3;4;911;1;3;1;930;0;2;1;3;5;0;0;1;286;3;134;0;0;0;0
130500;11767;5;3;3;768;1;5;1;768;432;3;1;3;6;0;0;1;240;3;0;0;0;0;0
135000;8172;4;3;3;941;1;5;1;997;473;4;1;3;7;0;0;1;548;3;0;0;0;0;0
135500;16466;5;3;3;816;1;3;1;872;521;3;1;3;8;0;0;1;300;3;121;0;0;0;0
100000;7692;4;3;5;416;1;4;1;1204;0;3;1;3;6;0;0;1;312;3;0;0;0;0;0
108000;5142;4;3;3;949;1;3;1;949;343;3;1;4;6;0;0;1;205;3;0;0;183;0;0
98000;5604;5;3;3;864;1;3;0;864;0;2;1;3;5;0;0;0;0;0;0;0;96;0;0
67000;8248;3;3;3;864;1;3;0;864;0;2;1;3;5;0;0;0;0;0;0;0;100;0;0
135900;5687;5;3;3;780;1;5;0;936;780;6;1;2;9;0;0;0;0;0;0;184;0;0;0
140000;12155;6;3;3;672;1;3;0;810;672;4;1;2;7;0;0;1;400;3;0;0;254;0;0
179500;8400;5;3;3;720;1;5;1;1052;720;4;1;4;8;1;4;1;240;3;262;24;0;0;0
136500;8400;6;3;3;1181;1;2;1;1390;304;4;1;3;7;1;4;2;576;3;342;0;128;0;0
168000;7290;7;3;3;1228;1;5;1;1424;0;2;1;3;7;1;4;1;312;3;0;0;90;0;0
130000;8525;5;3;3;940;1;3;0;1024;940;4;1;3;7;0;0;0;0;0;0;192;0;0;0
189000;9842;5;3;3;612;1;5;1;990;1611;4;1;3;8;0;0;2;621;3;183;0;301;0;0
161900;7804;6;3;3;960;1;5;1;960;960;4;2;3;10;2;4;2;480;3;248;0;121;0;0
145000;8969;6;3;3;644;1;5;1;672;644;2;1;3;6;1;4;1;369;3;0;0;0;0;0
191000;11526;6;3;5;588;1;2;1;1423;748;3;1;3;11;1;4;2;672;3;431;0;0;0;0
177000;15576;6;3;4;840;1;5;1;840;840;4;1;3;8;0;0;1;308;3;0;0;160;0;0
147500;15564;6;3;4;676;1;5;1;676;588;3;1;3;6;0;0;2;400;3;424;0;0;0;0
91000;6292;6;3;4;768;1;3;0;790;0;2;1;3;4;0;0;1;160;2;0;141;0;0;0
231000;7609;8;4;2;798;1;5;1;798;714;3;1;4;7;1;4;1;180;3;85;16;41;0;0
115000;10480;6;3;3;1064;1;5;1;1166;0;3;1;3;6;0;0;1;240;3;0;0;0;0;0
138000;9650;6;3;3;784;1;3;1;819;784;4;1;3;7;1;4;2;599;3;0;217;0;0;0
149000;7200;7;3;4;776;1;3;1;851;651;3;1;3;6;1;4;1;270;3;0;0;112;0;0
188700;11988;6;3;3;715;1;2;1;849;811;3;1;3;6;1;4;1;240;3;0;0;0;0;0
198000;11700;5;3;3;942;1;5;1;1265;673;4;1;4;7;1;4;1;240;3;0;40;0;0;0
110000;9260;5;3;3;884;1;3;1;932;442;3;1;3;6;0;0;1;225;3;64;0;0;0;0
104000;7801;6;3;3;1091;1;2;0;1091;0;2;1;3;5;1;3;1;344;3;66;105;0;0;0
257076;9670;8;3;3;608;1;3;1;983;890;4;1;3;9;2;4;2;786;2;0;0;207;0;0
381000;14100;8;3;3;728;1;5;1;1968;1479;4;1;4;11;2;4;3;1014;3;314;12;0;0;0
311500;15660;7;4;3;798;1;5;1;1137;817;3;1;4;8;2;3;2;431;3;0;119;150;0;0
263400;12392;7;3;3;832;1;5;1;1218;943;3;1;4;8;2;3;2;506;3;0;96;0;0;0
236500;26073;5;3;3;1898;1;5;1;1898;0;3;1;3;7;2;3;2;484;3;0;51;224;0;0
224000;14778;6;4;3;1296;1;5;1;1640;0;3;1;4;7;1;4;2;924;3;108;0;0;0;0
116500;1879;6;3;4;516;1;3;1;516;516;2;1;3;5;1;3;2;462;3;213;0;0;0;0
151000;1950;6;3;4;716;1;3;1;716;840;3;1;3;6;1;3;2;452;3;161;0;0;0;0
126000;7000;6;3;3;894;1;3;1;919;0;2;1;3;5;0;0;1;195;3;0;0;116;0;0
120000;6000;6;3;2;720;1;4;1;760;330;3;1;3;5;0;0;1;240;3;0;0;0;0;0
55000;3636;4;3;3;796;1;2;0;796;0;2;1;3;5;0;0;0;0;0;0;0;100;0;0
120500;5890;6;4;3;816;1;5;1;816;0;2;1;3;5;0;0;1;432;3;0;0;96;0;0
120500;6900;5;3;3;740;1;5;1;778;0;2;1;3;4;1;4;1;924;5;0;25;0;0;0
119000;8155;5;3;4;780;1;4;1;780;420;4;1;3;7;0;0;0;0;0;0;0;96;0;0
126000;6000;5;2;4;624;1;5;1;1092;564;3;1;3;7;1;1;1;288;3;0;180;0;0;0
99500;7392;5;3;3;520;1;3;1;912;0;2;1;3;5;0;0;1;360;3;0;90;0;0;0
165500;9000;5;3;3;1151;1;4;1;1151;804;4;1;3;7;0;0;1;356;3;0;0;0;0;0
89000;5280;4;3;1;173;1;5;0;825;536;2;1;3;6;0;0;1;185;2;0;123;0;0;0
40000;8500;4;3;3;649;1;3;0;649;668;3;1;3;6;0;0;1;250;3;0;54;172;0;0
80900;5150;4;3;1;356;1;3;0;671;378;2;1;3;5;0;0;1;195;1;0;0;0;0;0
81000;18000;3;2;3;894;1;3;1;894;0;2;1;3;6;0;0;3;1248;3;0;20;0;0;0
65000;9000;4;3;2;592;1;5;1;432;432;3;1;2;5;0;0;1;216;2;0;30;160;0;0
392500;5587;8;5;5;1600;1;5;1;1652;0;2;1;4;5;1;4;2;482;3;162;53;0;0;0
294464;3843;8;5;5;1596;1;5;1;1648;0;2;1;5;5;1;4;2;525;3;162;53;0;0;0
250000;3811;7;4;5;1594;1;5;1;1646;0;2;1;5;5;1;4;2;482;3;128;53;0;0;0
275000;3842;8;4;5;1594;1;5;1;1646;0;2;1;4;5;1;4;2;482;3;128;53;0;0;0
300000;23730;7;4;5;1840;1;5;1;2032;0;3;1;4;7;0;0;3;786;3;0;46;192;0;0
271000;13265;8;4;4;1568;1;5;1;1689;0;3;1;4;7;2;4;3;857;3;150;59;0;0;0
213000;11050;7;3;4;910;1;5;1;910;910;3;1;4;8;1;3;3;816;3;318;32;0;0;0
171000;9880;6;3;3;1096;1;3;1;1118;0;3;1;3;6;1;1;1;358;3;203;0;0;576;4
171500;10125;6;3;3;1196;1;3;1;1279;0;3;1;3;6;2;2;2;473;3;238;83;0;0;0
100000;10260;5;3;0;0;1;3;1;936;936;4;2;3;8;0;0;2;484;3;0;0;0;0;0
228500;9990;4;3;4;1680;1;4;1;1689;0;3;1;3;6;1;3;2;432;3;428;120;0;0;0
228950;164660;5;3;3;1499;1;5;1;1619;167;3;1;3;7;2;4;2;529;3;670;0;0;0;0
241500;4084;7;4;4;1277;1;4;1;1501;0;2;1;4;6;1;3;2;512;3;240;0;0;0;0
287000;15498;8;4;4;1565;1;3;1;2898;0;2;1;4;10;1;4;2;665;3;0;72;174;0;0
294000;11563;8;4;5;1518;1;5;1;1537;0;3;1;4;8;0;0;3;788;3;0;26;0;0;0
293077;9520;8;4;4;1638;1;5;1;1646;0;3;1;4;7;1;4;3;800;3;192;44;0;0;0
264966;12852;8;4;4;920;1;5;1;920;860;3;1;4;6;1;4;2;612;3;0;192;0;0;0
172500;9802;5;3;4;352;1;4;1;712;730;3;1;3;6;0;0;2;400;3;100;0;0;0;0
167500;9735;5;3;4;384;1;4;1;754;640;3;1;4;7;0;0;2;400;3;100;0;0;0;0
218689;12018;7;4;4;796;1;5;1;796;816;3;1;4;6;0;0;3;666;3;0;64;0;0;0
150000;12890;6;3;4;1495;1;5;1;1495;0;3;1;3;8;1;3;2;438;3;252;0;192;0;0
184000;12416;6;3;4;1606;1;3;1;1651;0;3;1;3;7;1;3;2;616;3;192;0;0;0;0
180000;18265;6;4;4;1256;1;5;1;1256;0;3;1;4;6;1;2;2;578;3;282;0;0;0;0
175000;10200;6;4;4;1461;1;5;1;1509;0;3;1;4;5;1;2;2;600;3;224;0;0;0;0
232500;11202;8;4;5;1432;1;5;1;1440;0;3;1;4;7;1;3;2;467;3;185;95;0;0;0
195000;7915;6;4;5;1666;1;5;1;1675;0;3;1;4;6;0;0;2;435;3;165;52;0;0;0
305000;12244;8;4;4;1482;1;5;1;1482;780;4;1;4;10;2;4;3;749;3;168;0;0;0;0
298751;11449;8;4;4;1884;1;5;1;1728;0;3;1;4;7;1;4;2;520;3;0;276;0;0;0
370000;11447;8;4;5;1964;1;5;1;1964;0;3;1;4;7;1;4;3;892;3;0;265;0;0;0
209200;8940;7;3;4;1344;1;5;1;1344;0;2;2;3;8;0;0;4;784;3;0;0;0;0;0
206300;7060;7;3;4;1344;1;5;1;1344;0;2;2;3;8;0;0;4;784;3;0;0;0;0;0
146000;9278;5;3;4;1092;1;5;1;1092;0;2;1;3;5;0;0;0;0;0;0;52;0;0;0
160500;4500;6;3;5;1189;1;5;1;1189;0;2;1;3;4;0;0;2;392;3;0;122;0;0;0
173000;14137;4;3;4;1200;1;4;1;1200;0;3;1;3;6;0;0;3;850;3;0;119;0;0;0
124000;4224;5;3;4;1040;1;4;1;1040;0;3;1;3;6;0;0;2;499;3;0;100;0;0;0
115000;2665;5;3;4;264;1;3;1;616;688;3;1;3;4;1;4;1;336;3;141;24;0;0;0
129500;2665;5;3;4;550;1;3;1;925;550;4;1;3;6;1;3;1;336;3;92;26;0;0;0
105000;1974;4;3;4;526;1;4;1;526;462;2;1;3;5;0;0;1;297;3;120;101;0;0;0
94900;1596;4;3;4;462;1;3;1;526;462;1;1;3;4;1;1;1;297;3;0;101;0;0;0
152500;17979;5;3;3;1113;1;5;1;1160;0;3;1;4;6;0;0;1;257;3;81;0;0;0;0
98000;1477;6;3;3;546;1;5;1;546;546;3;1;3;6;0;0;0;0;0;187;0;0;0;0
81000;1890;4;3;4;630;1;4;1;630;0;1;1;3;3;0;0;0;0;0;88;0;0;0;0
113000;21750;5;3;3;988;1;5;1;988;0;2;1;3;4;0;0;2;520;3;0;0;0;0;0
128500;6490;5;3;3;816;1;5;1;816;0;2;1;3;4;0;0;1;264;3;315;0;0;0;0
119500;6951;5;3;3;876;1;3;1;923;0;3;1;3;5;0;0;1;264;3;362;0;0;0;0
130500;6600;5;4;3;816;1;5;1;816;0;3;1;4;5;1;5;1;264;3;0;0;0;0;0
138000;6600;5;3;3;816;1;5;1;816;0;2;1;3;4;0;0;2;816;3;0;0;0;0;0
134500;6600;5;3;3;845;1;4;1;845;0;3;1;4;6;0;0;1;264;3;0;0;0;0;0
160000;12508;6;3;4;983;1;5;1;983;767;4;1;3;7;0;0;1;423;3;245;0;156;0;0
137500;12395;5;3;3;864;1;3;1;889;0;3;1;3;6;0;0;2;484;3;0;0;0;0;0
172000;11075;5;3;3;784;1;5;1;1168;800;4;1;3;7;1;1;2;530;3;305;189;0;0;0
167300;10667;6;3;3;1587;1;3;1;1587;0;3;1;3;7;1;4;2;525;3;0;44;0;0;0
167000;10628;7;3;3;1277;1;3;1;1277;0;2;1;3;5;1;1;2;526;3;0;0;0;0;0
244000;13651;7;3;4;2223;1;5;1;2223;0;3;1;3;8;2;4;2;516;3;300;0;0;0;0
268000;15865;8;4;3;2217;1;5;1;2217;0;4;1;4;8;1;3;2;621;3;81;207;0;0;0
225000;12394;7;4;4;847;1;5;1;847;886;3;1;4;7;1;4;2;433;3;100;48;0;0;0
168000;10364;6;3;4;806;1;4;1;806;766;3;1;3;7;1;3;2;373;3;0;40;0;0;0
177000;13869;6;3;4;794;1;4;1;794;676;3;1;3;6;0;0;2;388;3;0;75;0;0;0
169000;8773;6;3;4;916;1;4;1;916;684;3;1;3;7;1;3;2;460;3;100;38;0;0;0
161500;8872;6;3;4;384;1;4;1;754;630;3;1;3;7;1;3;2;390;3;0;0;0;0;0
251000;5330;8;4;4;1494;1;5;1;1652;0;2;1;5;6;0;0;2;499;3;96;48;0;0;0
160000;10147;6;3;4;392;1;4;1;924;770;3;1;3;7;1;3;2;398;3;256;64;0;0;0
180000;8637;6;3;4;923;1;4;1;947;767;3;1;3;7;1;3;2;451;3;256;48;0;0;0
178750;7875;7;4;4;691;1;4;1;691;862;3;1;4;6;0;0;2;420;3;0;44;0;0;0
176000;7875;7;3;4;1237;1;4;1;1253;0;3;1;3;6;1;3;2;402;3;220;21;0;0;0
204000;7500;6;3;4;938;1;5;1;957;1342;5;1;3;7;1;3;2;482;3;188;30;0;0;0
160000;9556;7;3;4;1168;1;4;1;1187;0;3;1;4;6;0;0;2;420;3;0;21;0;0;0
160000;10784;7;4;4;384;1;4;1;802;670;3;1;4;7;1;3;2;402;3;164;0;0;0;0
163900;9125;7;3;4;384;1;4;1;812;670;3;1;4;7;1;3;2;392;3;100;25;0;0;0
168000;7655;6;3;4;903;1;4;1;910;732;3;1;3;7;1;3;2;392;3;290;84;0;0;0
154204;18160;6;3;3;1302;1;2;1;1128;0;3;1;3;6;1;3;2;480;3;0;108;246;0;0
170000;3696;8;4;4;1074;1;5;1;1088;0;2;1;4;5;0;0;2;461;3;0;74;137;0;0
207500;5062;7;4;4;1190;1;4;1;1190;900;3;1;4;6;1;3;2;577;3;219;0;0;0;0
182000;4740;8;4;4;1166;1;4;1;1179;0;2;1;3;5;0;0;2;480;3;0;108;0;0;0
212000;5118;8;4;4;1312;1;4;1;1321;0;1;1;4;4;1;3;2;484;3;0;64;140;0;0
377426;14157;9;4;5;1922;1;5;1;1922;0;3;1;4;8;1;4;3;676;3;178;51;0;0;0
349265;12328;8;4;5;1149;1;5;1;1164;1377;4;1;5;10;1;4;3;729;3;120;32;0;0;0
591587;51974;9;5;5;2660;1;5;1;2338;0;4;1;4;8;2;4;3;1110;4;0;135;0;0;0
155000;41600;5;3;4;1100;2;3;1;1424;0;3;1;3;7;0;0;3;828;3;144;0;0;0;0
319900;8035;9;4;5;1612;1;5;1;1612;0;2;1;5;6;1;4;2;556;3;0;164;0;0;0
392000;8089;8;4;4;1419;1;5;1;1419;0;2;1;4;7;1;4;2;567;3;140;0;0;0;0
441929;14082;8;4;5;2220;1;5;1;2234;0;1;1;4;7;1;4;2;724;3;390;80;0;0;0
455000;13870;10;5;5;1742;1;5;1;2042;0;3;1;5;8;1;4;3;724;3;240;52;0;0;0
182900;12546;6;4;4;1440;1;5;1;1440;0;3;1;4;7;1;3;2;467;3;0;0;99;0;0
174000;10960;6;3;4;1284;1;3;1;1284;0;3;1;3;5;0;0;2;480;3;0;0;192;0;0
178000;12090;6;3;4;585;1;5;1;1140;728;3;1;3;7;1;3;2;477;3;268;112;0;0;0
176000;12090;7;4;4;725;1;5;1;725;754;3;1;4;6;1;3;2;484;3;167;72;0;0;0
213000;12299;7;3;4;1529;1;3;1;1664;0;3;1;4;7;1;3;2;663;3;0;0;0;0;0
192000;11339;7;3;4;780;1;3;1;1085;845;4;1;4;9;1;3;2;481;3;192;72;0;0;0
190000;11952;7;3;4;808;1;3;1;1161;808;3;1;3;8;1;4;2;534;3;0;0;0;0;0
195000;12046;6;3;3;848;1;3;1;1118;912;4;1;4;8;1;3;2;551;3;0;224;0;0;0
148000;10395;6;3;4;1032;1;3;1;1032;0;3;1;3;6;1;3;2;564;3;0;0;0;0;0
151500;11850;6;3;4;1153;1;3;1;1177;0;3;1;4;6;0;0;2;495;3;204;103;0;0;0
197000;11584;7;3;3;539;1;3;1;1040;685;3;1;3;6;1;3;2;550;3;0;88;216;0;0
192350;10400;6;3;4;1259;1;5;1;1353;0;2;1;3;5;1;3;2;478;3;240;141;0;0;0
152000;10793;5;3;3;780;1;5;1;780;840;4;1;3;7;0;0;2;462;3;208;0;0;0;0
170000;13001;6;3;3;1625;1;3;1;1220;0;2;1;3;6;1;3;2;944;3;0;0;249;0;0
175000;12243;5;3;4;1484;1;4;1;1484;0;3;1;3;7;1;3;2;487;3;224;0;0;0;0
175000;11700;6;4;3;702;1;4;1;1041;702;3;1;3;7;1;4;2;539;3;224;0;0;0;0
197900;12384;7;3;4;793;1;3;1;1142;793;3;1;3;7;1;3;2;550;3;0;113;252;0;0
174000;8991;7;3;4;1228;1;3;1;1324;0;3;1;4;5;1;2;2;585;3;407;36;0;0;0
178900;8000;6;3;3;1084;1;3;1;1084;793;4;1;3;8;1;3;2;488;3;0;96;0;0;0
139000;10500;5;3;3;372;1;3;1;576;533;3;1;3;5;0;0;1;288;3;35;0;0;0;0
143250;10530;6;3;3;981;1;3;1;981;0;3;1;3;5;0;0;2;576;3;0;312;40;0;0
184000;7472;7;3;3;725;1;4;1;725;754;4;1;4;7;0;0;2;484;3;0;32;0;0;0
155000;9457;5;3;3;925;1;3;1;1422;0;3;1;3;7;0;0;2;576;3;252;0;0;0;0
133000;7920;5;3;3;914;1;5;1;914;0;3;1;5;5;0;0;1;368;3;120;0;0;0;0
119500;9758;5;3;3;950;1;3;1;950;0;3;1;3;5;0;0;1;280;3;0;0;0;0;0
123000;8294;4;3;3;858;1;3;1;872;0;3;1;3;5;0;0;4;480;3;0;0;0;0;0
110000;7340;4;3;3;858;1;3;1;858;0;2;1;3;4;0;0;1;684;3;0;0;0;0;0
128000;17199;4;3;3;914;1;5;1;914;0;2;1;3;4;0;0;1;270;2;140;0;0;0;0
120500;9000;4;3;3;864;1;3;1;864;0;3;1;3;5;0;0;2;528;3;0;0;0;0;0
133000;4058;7;3;4;723;1;5;1;767;0;1;1;3;4;0;0;1;367;3;120;40;0;0;0
155000;4113;6;4;4;1337;1;5;1;1337;0;2;1;4;5;1;3;2;511;3;136;68;0;0;0
177000;10943;6;4;4;1405;1;5;1;1337;0;2;1;4;5;1;3;2;522;3;0;68;0;0;0
113500;2205;6;3;3;525;1;3;1;525;567;3;1;3;6;0;0;1;264;3;144;0;0;0;0
113000;1890;6;3;3;672;1;3;1;672;546;3;1;3;7;0;0;1;264;3;144;28;0;0;0
113700;2058;6;3;3;672;1;5;1;672;546;4;1;5;7;0;0;1;264;3;0;28;0;0;0
106000;2016;5;3;3;630;1;3;1;630;672;3;1;3;6;0;0;2;440;3;0;0;0;0;0
122500;1920;5;3;3;765;1;5;1;765;600;2;1;3;6;0;0;2;440;3;240;36;0;0;0
128000;4928;6;3;4;1078;1;3;1;958;0;2;1;3;5;1;3;2;440;3;0;205;0;0;0
155000;2308;6;3;4;804;1;3;1;804;744;3;1;4;7;1;3;2;440;3;48;0;0;0;0
142500;2304;7;3;4;1061;1;3;1;1055;0;2;1;3;4;0;0;1;319;3;108;32;0;0;0
129250;7150;5;3;3;988;1;3;1;988;0;3;1;3;5;0;0;1;360;3;0;0;0;0;0
356000;12469;9;5;5;1790;1;5;1;1816;0;3;1;5;7;1;4;3;730;3;186;36;0;0;0
314813;11694;9;5;5;1822;1;5;1;1828;0;3;1;4;9;1;4;3;774;3;0;108;0;0;0
318000;12030;8;5;5;1694;1;5;1;1694;0;3;1;4;7;0;0;3;818;3;168;228;0;0;0
322400;11825;8;4;5;1694;1;5;1;1694;0;3;1;4;7;1;4;3;856;3;0;112;0;0;0
318000;12085;8;4;5;1734;1;5;1;1734;0;3;1;5;7;1;4;3;928;3;0;0;0;0;0
345474;14333;8;4;4;2108;1;5;1;2122;0;2;1;4;7;1;5;3;938;3;130;142;0;0;0
415298;14450;9;5;5;2121;1;5;1;2121;0;3;1;5;8;1;5;3;732;3;124;98;0;0;0
492000;13641;9;5;5;1934;1;5;1;1943;713;3;1;5;8;1;4;3;1040;3;268;58;0;0;0
338931;13440;8;4;5;1108;1;5;1;1148;1402;4;1;5;11;1;4;3;670;3;120;39;0;0;0
450000;15431;10;5;5;1994;1;5;1;2046;0;2;1;5;7;2;4;3;878;3;188;65;0;0;0
280000;14154;7;4;5;1063;1;5;1;1071;1101;3;1;4;9;1;4;3;947;3;192;62;0;0;0
479069;13891;9;5;5;2552;1;5;1;2552;0;3;1;5;8;2;5;3;932;3;130;28;0;0;0
395000;14226;8;4;4;1935;1;4;1;1973;0;3;1;4;9;1;4;3;895;3;315;45;0;0;0
380000;13693;9;5;4;2153;1;5;1;2069;574;3;1;5;9;1;4;3;694;3;414;84;0;0;0
250000;11428;8;4;4;1626;1;5;1;1634;0;3;1;4;7;1;4;3;866;3;0;44;0;0;0
440000;14977;8;4;5;1976;1;5;1;1976;0;2;1;4;7;1;5;3;908;3;250;63;0;0;0
418000;13654;9;4;5;1704;1;5;1;1722;1036;4;1;5;9;1;5;3;814;3;282;55;0;0;0
500067;17169;10;5;5;2320;1;5;1;2290;0;2;1;5;7;1;4;3;1174;3;192;30;0;0;0
260116;16659;8;4;4;1582;1;5;1;1582;570;3;1;4;7;1;4;2;728;3;0;368;0;0;0
317000;9591;8;4;5;1143;1;5;1;1143;1330;4;1;4;9;1;4;3;852;3;192;151;0;0;0
319500;9709;8;5;5;918;1;5;1;958;1142;3;1;5;8;2;4;3;786;3;172;104;0;0;0
325624;10562;8;4;5;1582;1;5;1;1610;551;3;1;5;8;1;4;3;789;3;178;120;0;0;0
372000;13615;9;5;5;1802;1;5;1;1802;0;3;1;5;7;1;4;3;843;3;158;105;0;0;0
342000;13069;8;4;4;1706;1;5;1;1718;1238;5;1;5;11;1;5;3;916;3;194;50;0;0;0
354000;12099;8;4;5;1136;1;5;1;1136;1332;4;1;4;10;1;4;3;872;3;184;154;0;0;0
350000;14277;8;4;5;1317;1;5;1;1217;1168;3;1;4;7;1;4;3;818;3;192;228;0;0;0
285000;11999;8;4;4;1181;1;5;1;1234;1140;4;1;5;10;1;4;3;656;3;104;100;0;0;0
281500;12568;8;4;5;895;1;5;1;895;923;3;1;5;8;1;4;3;774;3;196;104;0;0;0
245700;9926;7;4;4;1614;1;5;1;1614;0;3;1;4;7;0;0;3;878;3;100;38;0;0;0
232698;9254;8;4;4;1721;1;5;1;1721;0;3;1;4;7;0;0;2;554;3;168;27;0;0;0
250000;10732;8;4;4;1298;1;5;1;1298;530;3;1;4;7;0;0;3;876;3;0;40;0;0;0
194700;7577;6;4;4;1362;1;5;1;1362;0;2;1;4;6;1;4;2;460;3;192;28;0;0;0
204000;3901;6;4;4;1302;1;5;1;1302;0;1;1;4;5;1;4;2;631;3;110;50;0;0;0
200000;3903;6;4;4;1302;1;5;1;1302;0;1;1;4;5;1;4;2;631;3;110;50;0;0;0
207000;6289;6;4;4;1362;1;5;1;1362;0;2;1;4;6;1;4;2;460;3;192;28;0;0;0
209500;4590;8;4;4;1554;1;5;1;1554;0;2;1;4;6;1;4;2;627;3;156;73;0;0;0
209500;4590;8;4;4;1554;1;5;1;1554;0;2;1;4;6;1;4;2;627;3;156;73;0;0;0
202500;6442;8;4;4;1370;1;5;1;1370;0;2;1;4;6;1;4;2;484;3;120;49;0;0;0
280000;7841;9;5;5;1577;1;5;1;1577;0;2;1;5;6;1;4;2;564;3;203;39;0;0;0
277500;7313;9;5;5;1561;1;5;1;1561;0;2;1;5;6;1;4;2;556;3;203;47;0;0;0
318061;7820;9;5;5;1869;1;5;1;1869;0;2;1;5;6;1;4;2;617;3;210;54;0;0;0
221370;6240;8;4;4;1324;1;5;1;1324;0;2;1;4;6;1;4;2;550;3;0;38;0;0;0
200000;3242;7;4;4;1405;1;5;1;1405;0;2;1;4;6;1;4;2;478;3;136;36;0;0;0
181755;15810;6;4;4;768;1;5;1;768;728;3;1;4;7;0;0;2;572;3;100;0;0;0;0
176000;10237;6;4;4;768;1;5;1;768;768;3;1;4;6;1;4;2;400;3;100;38;0;0;0
178900;10237;6;4;4;783;1;5;1;783;701;3;1;4;8;1;4;2;393;3;0;72;0;0;0
168165;13204;7;3;4;608;1;5;1;608;850;3;1;4;6;0;0;2;454;3;100;33;0;0;0
171925;8857;6;4;4;738;1;5;1;738;757;3;1;4;7;1;4;2;440;3;100;30;0;0;0
198444;9729;6;4;4;698;1;5;1;698;1048;3;1;4;6;1;4;3;350;3;0;34;0;0;0
203000;12216;6;3;4;1326;1;5;1;1326;0;3;1;4;6;0;0;2;388;3;120;23;0;0;0
179540;9018;7;4;4;728;1;5;1;728;728;3;1;4;8;1;4;2;400;3;100;24;0;0;0
176485;8993;7;4;4;1302;1;5;1;1302;0;3;1;4;6;0;0;2;436;3;0;22;0;0;0
181134;8899;7;4;4;1340;1;5;1;1340;0;3;1;4;6;0;0;2;396;3;100;30;0;0;0
156932;8499;6;3;4;616;1;5;1;616;796;3;1;4;6;1;4;2;432;3;0;36;0;0;0
166000;8229;6;4;4;752;1;5;1;752;752;3;1;4;6;0;0;2;440;3;100;32;0;0;0
177594;7713;7;4;4;728;1;5;1;728;728;3;1;4;7;0;0;2;400;3;100;24;0;0;0
173500;7697;7;4;4;1246;1;5;1;1258;0;3;1;4;6;0;0;2;462;3;0;0;0;0;0
172500;3922;7;4;5;1258;1;5;1;1258;0;2;1;4;6;1;4;3;648;3;144;16;0;0;0
194201;3922;7;4;5;1258;1;5;1;1402;0;2;1;4;7;1;4;3;648;3;120;16;0;0;0
226500;3621;8;4;4;1406;1;5;1;1589;0;2;1;4;7;1;3;3;630;3;143;20;0;0;0
185485;3710;7;4;4;1266;1;5;1;1266;0;2;1;4;6;1;4;2;388;3;100;16;0;0;0
259000;14572;7;4;4;1530;1;5;1;1530;0;3;1;4;7;1;4;3;630;3;144;36;0;0;0
188500;16219;7;4;4;835;1;5;1;1119;0;2;1;4;5;0;0;2;437;3;100;24;0;0;0
175000;11084;7;4;4;384;1;5;1;744;630;3;1;4;8;1;4;2;400;3;100;0;0;0;0
215000;11796;7;4;4;847;1;5;1;847;1112;4;1;4;8;1;4;2;434;3;100;48;0;0;0
206580;10936;7;4;4;1510;1;5;1;1525;0;3;1;4;6;1;4;2;534;3;100;18;0;0;0
183500;8244;7;4;4;840;1;5;1;840;880;3;1;4;7;1;4;2;440;3;100;48;0;0;0
165500;11950;7;4;4;384;1;5;1;754;640;3;1;4;7;1;3;2;400;3;100;0;0;0;0
211000;7875;7;4;4;847;1;5;1;847;1101;4;1;4;8;1;4;2;434;3;0;48;0;0;0
181000;8063;6;3;4;924;1;5;1;948;742;3;1;3;7;1;3;2;463;3;100;48;0;0;0
219500;8740;7;4;4;854;1;5;1;864;1131;4;1;4;8;1;4;2;435;3;264;48;0;0;0
175000;7917;6;3;4;953;1;5;1;953;694;3;1;3;7;1;3;2;460;3;0;40;0;0;0
170000;9967;7;3;4;384;1;5;1;774;656;3;1;3;8;1;3;2;400;3;100;0;0;0;0
162000;7750;7;4;4;660;1;5;1;660;660;3;1;4;6;0;0;2;400;3;0;48;0;0;0
187000;9487;6;3;4;915;1;5;1;940;750;3;1;3;7;1;3;2;442;3;0;50;0;0;0
185000;9649;6;3;4;941;1;5;1;961;683;3;1;3;7;1;3;2;460;3;460;42;0;0;0
384500;12191;8;4;4;1779;1;5;1;1779;772;4;1;4;8;2;3;3;925;3;76;61;0;0;0
